CTR,Placement Type,Package Name,Impressions (Net),Placement End Date,Advertiser Name,Clicks (Net),Placement ID,Total Media Cost,Campaign ID,Site Name,Campaign Start Date,Ad Duration,Video Fully Played,Placement Start Date,Average Video Percentage Complete (%),Ad Name,Video Played 25%,Impressions (Gross),Campaign Type,Advertiser ID,Section Name,Video Played 75%,Brand Name,Click Through (URL),Video Played 50%,Ad Format Name,Campaign End Date,Cost per Unit,Placement Name,Video Started,Cost Model,Video Average Duration (Sec),Day,Campaign Name,Date,Country_code,Campaign Label,Agency,Year,Market,Client,Brand_portfolio,Temporality,Initiative,Adserver,Consumption occasions,Platform,New Ad Format,unified_brand,Platform Cost,New Buying Type,Brand,Temp Campaign Name,date_copy,date_month,mplan_agency,adverity_client_id,adverity_client_name
0.00%,In Banner,XAXIS- SCROLL REACTIVE_RON_ STANDARD__300x600_CORPORATICO_CRAYOLA_ES,3,12/31/2020 12:00:00 AM,Kellogg's CARICAM,0,1075982068,0.02,1074091924,Xaxis,11/17/2020 12:00:00 AM,0,0,11/23/2020 12:00:00 AM,0.00%,ES15062020KTBO_2_Kelloggs_MasterBrand_Crayola-Banner-03_300x600,0,3,Display,1073764495,0,0,Crayola,https://www.kellobyte.com/es_SV/home.html,0,Standard Banner,12/31/2020 12:00:00 AM,6,Xaxis - Scroll Reactive_RON_Standard Banner_300x600_CPM_Several_Impressions_Display_Crayola_TR_CRI,0,CPM,0.00,1/6/2021 12:00:00 AM,MCMPR_2020_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2021-01-06,SV,MCMPR_2020_SLV_Kelloggs_Corporate Promotions_Seasonal_Crayola_Sizmek_Family Breakfast_CPM-Xaxis-Display,MCMPR,2020,SLV,Kelloggs,Corporate Promotions,Seasonal,Crayola,Sizmek,Family Breakfast,CPM-Xaxis-Display,,corporatepromotions,0.02,CPM,Corporate Promotions,MCMPR_2020_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2021-01-06,1,Mediacom,3,ktboClient
0.00%,In-Stream Video,,0,12/31/2020 12:00:00 AM,Kellogg's CARICAM,0,1075804735,0.0,1074059991,Xaxis LATAM,9/25/2020 12:00:00 AM,6,0,9/25/2020 12:00:00 AM,0.00%,Video_6SS_Despierta Mucho Mas_Xaxis - Video_TR_PAN,0,0,Display,1073764495,ROS,0,Masterbrand,https://www.kelloggs.com.gt/es_GT/despierta-mas.html?utm_source=Display&utm_medium=Xaxis&utm_campaign=Despierta_Mucho_Mas_2409_3110&utm_term=Video_Pre_Roll_PA&utm_content=Video_Pre_Roll,0,In-Stream Video,12/31/2020 12:00:00 AM,0.04,Xaxis - Video_ RON_Video_0X0_CPV_Several_Views_Video_Despierta Mucho Mas_TR_PAN,0,CPV,0.00,1/6/2021 12:00:00 AM,MCMPR_2020_PAN_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-01-06,PA,MCMPR_2020_PAN_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPV-Xaxis - Video,MCMPR,2020,PAN,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPV-Xaxis - Video,,masterbrand,0.0,CPV,Masterbrand,MCMPR_2020_PAN_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-01-06,1,Mediacom,3,ktboClient
0.00%,In Banner,,1,12/22/2020 12:00:00 AM,Kellogg's CARICAM,0,1076001417,0.0,1074095427,Xaxis LATAM,11/23/2020 12:00:00 AM,0,0,11/23/2020 12:00:00 AM,0.00%,banner-300x50 Dominicana,0,1,Display,1073764495,0,0,Pringles,https://www.promopringles.com/promo/do,0,Standard Banner,12/22/2020 12:00:00 AM,3,Xaxis - Scroll Reactive_RON_Standard Banner_300X50_CPM_Several_Impressions_Display_Destapa y Gana_Pringles_TR_DOM,0,CPM,0.00,1/6/2021 12:00:00 AM,MCMPR_2020_DOM_KELLOGGS_PRINGLES_SEASONAL_DESTAPAYGANA_SIZMEK_EVENINGME_CPM-XAXIS-DISPLAY,2021-01-06,DO,MCMPR_2020_DOM_Kelloggs_Pringles_Seasonal_Destapa y Gana_Sizmek_Evening Me_CPM-Xaxis-Display,MCMPR,2020,DOM,Kelloggs,Pringles,Seasonal,Destapa y Gana,Sizmek,Evening Me,CPM-Xaxis-Display,,pringles,0.0,CPM,Pringles,MCMPR_2020_DOM_KELLOGGS_PRINGLES_SEASONAL_DESTAPAYGANA_SIZMEK_EVENINGME_CPM-XAXIS-DISPLAY,2021-01-06,1,Mediacom,3,ktboClient
0.00%,In Banner,,1,12/22/2020 12:00:00 AM,Kellogg's CARICAM,0,1076001418,0.0,1074095427,Xaxis LATAM,11/23/2020 12:00:00 AM,0,0,11/23/2020 12:00:00 AM,0.00%,banner-300x250 Dominicana,0,1,Display,1073764495,0,0,Pringles,https://www.promopringles.com/promo/do,0,Standard Banner,12/22/2020 12:00:00 AM,3,Xaxis - Scroll Reactive_RON_Standard Banner_300X250_CPM_Several_Impressions_Display_Destapa y Gana_Pringles_TR_DOM,0,CPM,0.00,1/6/2021 12:00:00 AM,MCMPR_2020_DOM_KELLOGGS_PRINGLES_SEASONAL_DESTAPAYGANA_SIZMEK_EVENINGME_CPM-XAXIS-DISPLAY,2021-01-06,DO,MCMPR_2020_DOM_Kelloggs_Pringles_Seasonal_Destapa y Gana_Sizmek_Evening Me_CPM-Xaxis-Display,MCMPR,2020,DOM,Kelloggs,Pringles,Seasonal,Destapa y Gana,Sizmek,Evening Me,CPM-Xaxis-Display,,pringles,0.0,CPM,Pringles,MCMPR_2020_DOM_KELLOGGS_PRINGLES_SEASONAL_DESTAPAYGANA_SIZMEK_EVENINGME_CPM-XAXIS-DISPLAY,2021-01-06,1,Mediacom,3,ktboClient
33.33%,In-Stream Video,,3,1/3/2021 12:00:00 AM,Kellogg's CARICAM,1,1076125922,0.12,1074117379,Xaxis LATAM,12/23/2020 12:00:00 AM,23,2,12/23/2020 12:00:00 AM,62.50%,Video_23SS_BackToSchool_Xaxis - Video_TR_GTM,2,3,Display,1073764495,ROS,2,Corporate,https://www.youtube.com/watch?v=ZnXM5izyVLo&feature=youtu.be,2,In-Stream Video,1/3/2021 12:00:00 AM,0.04,Xaxis - Video_ RON_Video_0X0_CPV_Several_Views_Video_BackToSchool_TR_GTM,3,CPV,0.00,1/6/2021 12:00:00 AM,MCMPR_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-06,GT,MCMPR_2020_GTM_Kelloggs_Corporate Promotions_Seasonal_Back to School_Sizmek_Family Breakfast_CPV-Xaxis - Video,MCMPR,2020,GTM,Kelloggs,Corporate Promotions,Seasonal,Back to School,Sizmek,Family Breakfast,CPV-Xaxis - Video,,corporatepromotions,0.12,CPV,Corporate Promotions,MCMPR_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-06,1,Mediacom,3,ktboClient
0.66%,In-Stream Video,,4093,1/6/2021 12:00:00 AM,Kellogg's CARICAM,27,1076135307,163.52,1074126803,Xaxis LATAM,1/4/2021 12:00:00 AM,27,2467,1/4/2021 12:00:00 AM,58.91%,Video_27SS_BackToSchool_Xaxis - Video_TR_GTM,3506,4099,Display,1073764495,ROS,2847,Corporate,https://www.youtube.com/watch?v=s5R8OfaGl2s&feature=youtu.be,3178,In-Stream Video,1/6/2021 12:00:00 AM,0.04,Xaxis - Video2_ RON_Video_0X0_CPV_Several_Views_Video_BackToSchool_TR_GTM,4093,CPV,0.00,1/6/2021 12:00:00 AM,MCMPR_2021_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-06,GT,MCMPR_2021_GTM_Kelloggs_Corporate Promotions_Seasonal_Back to School_Sizmek_Family Breakfast_CPV-Xaxis - Video_2,MCMPR,2021,GTM,Kelloggs,Corporate Promotions,Seasonal,Back to School,Sizmek,Family Breakfast,CPV-Xaxis - Video,,corporatepromotions,163.52,CPV,Corporate Promotions,MCMPR_2021_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-06,1,Mediacom,3,ktboClient
0.83%,In-Stream Video,,1810,1/6/2021 12:00:00 AM,Kellogg's CARICAM,15,1076135330,72.08,1074126811,Xaxis LATAM,1/4/2021 12:00:00 AM,27,1064,1/4/2021 12:00:00 AM,58.65%,Video_27SS_BackToSchool_Xaxis - Video_TR_SLV,1554,1814,Display,1073764495,ROS,1258,Corporate,https://www.youtube.com/watch?v=s5R8OfaGl2s&feature=youtu.be,1418,In-Stream Video,1/6/2021 12:00:00 AM,0.04,Xaxis - Video2_ RON_Video_0X0_CPV_Several_Views_Video_BackToSchool_TR_SLV,1807,CPV,0.00,1/6/2021 12:00:00 AM,MCMPR_2021_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-06,SV,MCMPR_2021_SLV_Kelloggs_Corporate Promotions_Seasonal_Back to School_Sizmek_Family Breakfast_CPV-Xaxis - Video_2,MCMPR,2021,SLV,Kelloggs,Corporate Promotions,Seasonal,Back to School,Sizmek,Family Breakfast,CPV-Xaxis - Video,,corporatepromotions,72.08,CPV,Corporate Promotions,MCMPR_2021_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-06,1,Mediacom,3,ktboClient
0.00%,In-Stream Video,,0,1/31/2021 12:00:00 AM,Kellogg's CARICAM,0,1076155545,0.0,1074132726,Xaxis LATAM,1/14/2021 12:00:00 AM,28,0,1/14/2021 12:00:00 AM,0.00%,Video_27SS_BackToSchool_Xaxis - Video_TR_GTM3,0,1,Display,1073764495,ROS,0,Corporate,https://www.kelloggs.com.gt/es_GT/home.html,0,In-Stream Video,1/31/2021 12:00:00 AM,0.04,Xaxis - Video3_ RON_Video_0X0_CPV_Several_Views_Video_BackToSchool_TR_GTM,0,CPV,0.00,1/6/2021 12:00:00 AM,MCMPR_2021_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-06,GT,MCMPR_2021_GTM_Kelloggs_Corporate Promotions_Seasonal_Back to School_Sizmek_Family Breakfast_CPV-Xaxis - Video_3,MCMPR,2021,GTM,Kelloggs,Corporate Promotions,Seasonal,Back to School,Sizmek,Family Breakfast,CPV-Xaxis - Video,,corporatepromotions,0.0,CPV,Corporate Promotions,MCMPR_2021_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-06,1,Mediacom,3,ktboClient
0.00%,In-Stream Video,,1,1/31/2021 12:00:00 AM,Kellogg's CARICAM,0,1076155587,0.04,1074132735,Xaxis LATAM,1/16/2021 12:00:00 AM,28,1,1/16/2021 12:00:00 AM,62.50%,Video_27SS_BackToSchool_Xaxis - Video_TR_SLV3,1,2,Display,1073764495,ROS,1,Corporate,https://www.kelloggs.com.gt/es_GT/home.html,1,In-Stream Video,1/31/2021 12:00:00 AM,0.04,Xaxis - Video3_ RON_Video_0X0_CPV_Several_Views_Video_BackToSchool_TR_SLV,1,CPV,0.00,1/6/2021 12:00:00 AM,MCMPR_2021_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-06,SV,MCMPR_2021_SLV_Kelloggs_Corporate Promotions_Seasonal_Back to School_Sizmek_Family Breakfast_CPV-Xaxis - Video_3,MCMPR,2021,SLV,Kelloggs,Corporate Promotions,Seasonal,Back to School,Sizmek,Family Breakfast,CPV-Xaxis - Video,,corporatepromotions,0.04,CPV,Corporate Promotions,MCMPR_2021_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-06,1,Mediacom,3,ktboClient
0.00%,In-Stream Video,,15,8/5/2020 12:00:00 AM,Kellogg's CARICAM,0,1075611025,0.0,1074022708,Eikon Digital Latam,7/16/2020 12:00:00 AM,30,0,7/16/2020 12:00:00 AM,25.00%,RKT_Vf01_Costa Rica,12,36,Display,1073764495,RON,0,Rice Krispis Treats,https://www.kelloggs.com.gt/es_GT/products/rice-krispis-barra-product.html,0,In-Stream Video,8/5/2020 12:00:00 AM,0.12,Eikon - Preroll_RON_Video_CPCV_Several_Amor para Llevar_CRI,15,CPCV,0.00,1/6/2021 12:00:00 AM,MCMPR_2020_CRI_KELLOGGS_RICEKRISPIES_SEASONAL_AMORPARALLEVAR_SIZMEK_MID-MORNINGSNACK_CPCV-EIKON,2021-01-06,CR,MCMPR_2020_CRI_Kelloggs_Rice Krispies_Seasonal_Amor para Llevar_Sizmek_Mid-Morning Snack_CPCV-Eikon,MCMPR,2020,CRI,Kelloggs,Rice Krispies,Seasonal,Amor para Llevar,Sizmek,Mid-Morning Snack,CPCV-Eikon,,ricekrispies,0.0,CPCV,Rice Krispies,MCMPR_2020_CRI_KELLOGGS_RICEKRISPIES_SEASONAL_AMORPARALLEVAR_SIZMEK_MID-MORNINGSNACK_CPCV-EIKON,2021-01-06,1,Mediacom,3,ktboClient
