CTR,Placement Type,Package Name,Impressions (Net),Placement End Date,Advertiser Name,Clicks (Net),Placement ID,Total Media Cost,Campaign ID,Site Name,Campaign Start Date,Ad Duration,Video Fully Played,Placement Start Date,Average Video Percentage Complete (%),Ad Name,Video Played 25%,Impressions (Gross),Campaign Type,Advertiser ID,Section Name,Video Played 75%,Brand Name,Click Through (URL),Video Played 50%,Ad Format Name,Campaign End Date,Cost per Unit,Placement Name,Video Started,Cost Model,Video Average Duration (Sec),Day,Campaign Name,Date,Country_code,Campaign Label,Agency,Year,Market,Client,Brand_portfolio,Temporality,Initiative,Adserver,Consumption occasions,Platform,New Ad Format,unified_brand,Platform Cost,New Buying Type,Brand,Temp Campaign Name,date_copy,date_month,mplan_agency,adverity_client_id,adverity_client_name
0.30%,In Banner,XAXIS- SCROLL REACTIVE_RON_ STANDARD__728x90_CORPORATICO_CRAYOLA_CRI,335,11/30/2020 12:00:00 AM,Kellogg's CARICAM,1,1075978772,2.01,1074090004,Xaxis,11/16/2020 12:00:00 AM,0,0,11/16/2020 12:00:00 AM,0.00%,CR15062020KTBO_2_Kelloggs_MasterBrand_Crayola-Banner-01_728x90,0,335,Display,1073764495,0,0,Crayola,https://www.kellobyte.com/es_CR/home.html,0,Standard Banner,12/31/2020 12:00:00 AM,6,Xaxis - Scroll Reactive_RON_Standard Banner_728X90_CPM_Several_Impressions_Display_Crayola_TR_CRI,0,CPM,0.00,12/31/2020 12:00:00 AM,MCMPR_2020_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,CR,MCMPR_2020_CRI_Kelloggs_Corporate Promotions_Seasonal_Crayola_Sizmek_Family Breakfast_CPM-Xaxis-Display,MCMPR,2020,CRI,Kelloggs,Corporate Promotions,Seasonal,Crayola,Sizmek,Family Breakfast,CPM-Xaxis-Display,,corporatepromotions,2.01,CPM,Corporate Promotions,MCMPR_2020_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,12,Mediacom,3,ktboClient
0.34%,In Banner,XAXIS- SCROLL REACTIVE_RON_ STANDARD__300x250_CORPORATICO_CRAYOLA_CRI,292,12/31/2020 12:00:00 AM,Kellogg's CARICAM,1,1075978773,1.75,1074090004,Xaxis,11/16/2020 12:00:00 AM,0,0,11/16/2020 12:00:00 AM,0.00%,CR15062020KTBO_2_Kelloggs_MasterBrand_Crayola-Banner-02_300x250,0,292,Display,1073764495,0,0,Crayola,https://www.kellobyte.com/es_CR/home.html,0,Standard Banner,12/31/2020 12:00:00 AM,6,Xaxis - Scroll Reactive_RON_Standard Banner_300x250_CPM_Several_Impressions_Display_Crayola_TR_CRI,0,CPM,0.00,12/31/2020 12:00:00 AM,MCMPR_2020_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,CR,MCMPR_2020_CRI_Kelloggs_Corporate Promotions_Seasonal_Crayola_Sizmek_Family Breakfast_CPM-Xaxis-Display,MCMPR,2020,CRI,Kelloggs,Corporate Promotions,Seasonal,Crayola,Sizmek,Family Breakfast,CPM-Xaxis-Display,,corporatepromotions,1.75,CPM,Corporate Promotions,MCMPR_2020_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,12,Mediacom,3,ktboClient
1.47%,In Banner,XAXIS- SCROLL REACTIVE_RON_ STANDARD__300x600_CORPORATICO_CRAYOLA_CRI,68,12/31/2020 12:00:00 AM,Kellogg's CARICAM,1,1075978774,0.41,1074090004,Xaxis,11/16/2020 12:00:00 AM,0,0,11/16/2020 12:00:00 AM,0.00%,CR15062020KTBO_2_Kelloggs_MasterBrand_Crayola-Banner-03_300x600,0,68,Display,1073764495,0,0,Crayola,https://www.kellobyte.com/es_CR/home.html,0,Standard Banner,12/31/2020 12:00:00 AM,6,Xaxis - Scroll Reactive_RON_Standard Banner_300x600_CPM_Several_Impressions_Display_Crayola_TR_CRI,0,CPM,0.00,12/31/2020 12:00:00 AM,MCMPR_2020_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,CR,MCMPR_2020_CRI_Kelloggs_Corporate Promotions_Seasonal_Crayola_Sizmek_Family Breakfast_CPM-Xaxis-Display,MCMPR,2020,CRI,Kelloggs,Corporate Promotions,Seasonal,Crayola,Sizmek,Family Breakfast,CPM-Xaxis-Display,,corporatepromotions,0.41,CPM,Corporate Promotions,MCMPR_2020_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,12,Mediacom,3,ktboClient
4.41%,In Banner,,68,12/31/2020 12:00:00 AM,Kellogg's CARICAM,3,1075987989,0.2,1074090004,Xaxis,11/16/2020 12:00:00 AM,0,0,11/17/2020 12:00:00 AM,0.00%,CR15062020KTBO_2_Kelloggs_MasterBrand_Crayola-Banner-04_320x480,0,69,Display,1073764495,0,0,Crayola,https://www.kellobyte.com/es_CR/home.html,0,Standard Banner,12/31/2020 12:00:00 AM,3,Xaxis - Scroll Reactive_RON_Standard Banner_320x480_CPM_Several_Impressions_Display_Crayola_TR_CRI,0,CPM,0.00,12/31/2020 12:00:00 AM,MCMPR_2020_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,CR,MCMPR_2020_CRI_Kelloggs_Corporate Promotions_Seasonal_Crayola_Sizmek_Family Breakfast_CPM-Xaxis-Display,MCMPR,2020,CRI,Kelloggs,Corporate Promotions,Seasonal,Crayola,Sizmek,Family Breakfast,CPM-Xaxis-Display,,corporatepromotions,0.2,CPM,Corporate Promotions,MCMPR_2020_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,12,Mediacom,3,ktboClient
6.25%,In Banner,XAXIS- SCROLL REACTIVE_RON_ STANDARD__300x600_CORPORATICO_CRAYOLA_GTM,112,12/31/2020 12:00:00 AM,Kellogg's CARICAM,7,1075981983,0.67,1074091911,Xaxis,11/17/2020 12:00:00 AM,0,0,11/23/2020 12:00:00 AM,0.00%,GT15062020KTBO_2_Kelloggs_MasterBrand_Crayola-Banner-03_300x600,0,113,Display,1073764495,0,0,Crayola,https://www.kellobyte.com/es_GT/home.html,0,Standard Banner,12/31/2020 12:00:00 AM,6,Xaxis - Scroll Reactive_RON_Standard Banner_300x600_CPM_Several_Impressions_Display_Crayola_TR_CRI,0,CPM,0.00,12/31/2020 12:00:00 AM,MCMPR_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,GT,MCMPR_2020_GTM_Kelloggs_Corporate Promotions_Seasonal_Crayola_Sizmek_Family Breakfast_CPM-Xaxis-Display,MCMPR,2020,GTM,Kelloggs,Corporate Promotions,Seasonal,Crayola,Sizmek,Family Breakfast,CPM-Xaxis-Display,,corporatepromotions,0.67,CPM,Corporate Promotions,MCMPR_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,12,Mediacom,3,ktboClient
3.90%,In Banner,XAXIS- SCROLL REACTIVE_RON_ STANDARD__300x250_CORPORATICO_CRAYOLA_GTM,205,12/31/2020 12:00:00 AM,Kellogg's CARICAM,8,1075981985,1.23,1074091911,Xaxis,11/17/2020 12:00:00 AM,0,0,11/23/2020 12:00:00 AM,0.00%,GT15062020KTBO_2_Kelloggs_MasterBrand_Crayola-Banner-02_300x250,0,205,Display,1073764495,0,0,Crayola,https://www.kellobyte.com/es_GT/home.html,0,Standard Banner,12/31/2020 12:00:00 AM,6,Xaxis - Scroll Reactive_RON_Standard Banner_300x250_CPM_Several_Impressions_Display_Crayola_TR_GTM,0,CPM,0.00,12/31/2020 12:00:00 AM,MCMPR_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,GT,MCMPR_2020_GTM_Kelloggs_Corporate Promotions_Seasonal_Crayola_Sizmek_Family Breakfast_CPM-Xaxis-Display,MCMPR,2020,GTM,Kelloggs,Corporate Promotions,Seasonal,Crayola,Sizmek,Family Breakfast,CPM-Xaxis-Display,,corporatepromotions,1.23,CPM,Corporate Promotions,MCMPR_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,12,Mediacom,3,ktboClient
1.72%,In Banner,XAXIS- SCROLL REACTIVE_RON_ STANDARD__728x90_CORPORATICO_CRAYOLA_GTM,58,11/30/2020 12:00:00 AM,Kellogg's CARICAM,1,1075981986,0.35,1074091911,Xaxis,11/17/2020 12:00:00 AM,0,0,11/23/2020 12:00:00 AM,0.00%,GT15062020KTBO_2_Kelloggs_MasterBrand_Crayola-Banner-01_728x90,0,61,Display,1073764495,0,0,Crayola,https://www.kellobyte.com/es_GT/home.html,0,Standard Banner,12/31/2020 12:00:00 AM,6,Xaxis - Scroll Reactive_RON_Standard Banner_728x90_CPM_Several_Impressions_Display_Crayola_TR_GTM,0,CPM,0.00,12/31/2020 12:00:00 AM,MCMPR_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,GT,MCMPR_2020_GTM_Kelloggs_Corporate Promotions_Seasonal_Crayola_Sizmek_Family Breakfast_CPM-Xaxis-Display,MCMPR,2020,GTM,Kelloggs,Corporate Promotions,Seasonal,Crayola,Sizmek,Family Breakfast,CPM-Xaxis-Display,,corporatepromotions,0.35,CPM,Corporate Promotions,MCMPR_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,12,Mediacom,3,ktboClient
8.70%,In Banner,,69,11/30/2020 12:00:00 AM,Kellogg's CARICAM,6,1075988234,0.21,1074091911,Xaxis,11/17/2020 12:00:00 AM,0,0,11/17/2020 12:00:00 AM,0.00%,GT15062020KTBO_2_Kelloggs_MasterBrand_Crayola-Banner-04_320x480,0,69,Display,1073764495,0,0,Crayola,https://www.kellobyte.com/es_GT/home.html,0,Standard Banner,12/31/2020 12:00:00 AM,3,Xaxis - Scroll Reactive_RON_Standard Banner_320x480_CPM_Several_Impressions_Display_Crayola_TR_CRI,0,CPM,0.00,12/31/2020 12:00:00 AM,MCMPR_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,GT,MCMPR_2020_GTM_Kelloggs_Corporate Promotions_Seasonal_Crayola_Sizmek_Family Breakfast_CPM-Xaxis-Display,MCMPR,2020,GTM,Kelloggs,Corporate Promotions,Seasonal,Crayola,Sizmek,Family Breakfast,CPM-Xaxis-Display,,corporatepromotions,0.21,CPM,Corporate Promotions,MCMPR_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,12,Mediacom,3,ktboClient
2.69%,In Banner,XAXIS- SCROLL REACTIVE_RON_ STANDARD__300x600_CORPORATICO_CRAYOLA_ES,186,12/31/2020 12:00:00 AM,Kellogg's CARICAM,5,1075982068,1.12,1074091924,Xaxis,11/17/2020 12:00:00 AM,0,0,11/23/2020 12:00:00 AM,0.00%,ES15062020KTBO_2_Kelloggs_MasterBrand_Crayola-Banner-03_300x600,0,186,Display,1073764495,0,0,Crayola,https://www.kellobyte.com/es_SV/home.html,0,Standard Banner,12/31/2020 12:00:00 AM,6,Xaxis - Scroll Reactive_RON_Standard Banner_300x600_CPM_Several_Impressions_Display_Crayola_TR_CRI,0,CPM,0.00,12/31/2020 12:00:00 AM,MCMPR_2020_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,SV,MCMPR_2020_SLV_Kelloggs_Corporate Promotions_Seasonal_Crayola_Sizmek_Family Breakfast_CPM-Xaxis-Display,MCMPR,2020,SLV,Kelloggs,Corporate Promotions,Seasonal,Crayola,Sizmek,Family Breakfast,CPM-Xaxis-Display,,corporatepromotions,1.12,CPM,Corporate Promotions,MCMPR_2020_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,12,Mediacom,3,ktboClient
0.00%,In Banner,XAXIS- SCROLL REACTIVE_RON_ STANDARD__300x250_CORPORATICO_CRAYOLA_ES,142,12/31/2020 12:00:00 AM,Kellogg's CARICAM,0,1075982070,0.85,1074091924,Xaxis,11/17/2020 12:00:00 AM,0,0,11/23/2020 12:00:00 AM,0.00%,ES15062020KTBO_2_Kelloggs_MasterBrand_Crayola-Banner-02_300x250,0,142,Display,1073764495,0,0,Crayola,https://www.kellobyte.com/es_SV/home.html,0,Standard Banner,12/31/2020 12:00:00 AM,6,Xaxis - Scroll Reactive_RON_Standard Banner_300x250_CPM_Several_Impressions_Display_Crayola_TR_CRI,0,CPM,0.00,12/31/2020 12:00:00 AM,MCMPR_2020_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,SV,MCMPR_2020_SLV_Kelloggs_Corporate Promotions_Seasonal_Crayola_Sizmek_Family Breakfast_CPM-Xaxis-Display,MCMPR,2020,SLV,Kelloggs,Corporate Promotions,Seasonal,Crayola,Sizmek,Family Breakfast,CPM-Xaxis-Display,,corporatepromotions,0.85,CPM,Corporate Promotions,MCMPR_2020_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2020-12-31,12,Mediacom,3,ktboClient
